set,source_file,message,final_label
train,vto_logs.xlsx,Obstacle Avoidance disabled. Landing gear lowered. Obstacle Avoidance has been disabled.,89
train,vto_logs.xlsx,Landing Gear Lowered.,146
train,vto_logs.xlsx,Home Point Recorded. RTH Altitude : 30m.,529
train,vto_logs.xlsx,Landing gear lowered. Obstacle Avoidance Disabled.,89
train,vto_logs.xlsx,Gimbal Pitch Reached Movement Limit,70
train,vto_logs.xlsx,Landing gear lowered. Obstacle Avoidance Disabled.,89
train,vto_logs.xlsx,Weak GPS signal. Aircraft is in Attitude mode and hovering may be unstable. Fly with caution.,432
train,vto_logs.xlsx,Gimbal Yaw Limit Reached,202
train,vto_logs.xlsx,Gimbal Pitch Limit Reached.,70
train,vto_logs.xlsx,Gimbal Yaw Limit Reached,202
train,vto_logs.xlsx,Data Recorder File Index is 13.,109
train,vto_logs.xlsx,Data Recorder File Index is 17.,109
train,vto_logs.xlsx,Home Point Updated.,166
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,Cannot switch flight mode. Turn on 'Multiple Flight Modes' to enable Atti and Sport Modes.,170
train,vto_logs.xlsx,Data Recorder File Index is 18.,532
train,vto_logs.xlsx,Home Point Updated.,166
train,vto_logs.xlsx,Data Recorder File Index is 18.,532
train,vto_logs.xlsx,Home Point Updated.,166
train,vto_logs.xlsx,Data Recorder File Index is 19.,109
train,vto_logs.xlsx,Data Recorder File Index is 19.,109
train,vto_logs.xlsx,Data Recorder File Index is 19.,109
train,vto_logs.xlsx,Home Point Updated.,166
train,vto_logs.xlsx,Data Recorder File Index is 19.,109
train,vto_logs.xlsx,Home Point Updated.,166
train,vto_logs.xlsx,Data Recorder File Index is 19.,109
train,vto_logs.xlsx,Data Recorder File Index is 3.,532
train,vto_logs.xlsx,Remote controller assisted takeoff initiated.,274
train,vto_logs.xlsx,Data Recorder File Index is 3.,532
train,vto_logs.xlsx,Remote controller assisted takeoff initiated.,274
train,vto_logs.xlsx,Data Recorder File Index is 7.,109
train,vto_logs.xlsx,Remote controller assisted takeoff initiated.,274
train,vto_logs.xlsx,Home Point Updated.,166
train,vto_logs.xlsx,Home Point recorded. Return-to-Home Altitude : 98FT.,12
train,vto_logs.xlsx,Propulsion output has been limited to ensure battery health.,411
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,Obstacle Sensing will be disabled when aircraft is landing. Fly with caution.,169
train,vto_logs.xlsx,Aircraft is close to the Home Point. Initiating Return to Home will now trigger Auto Landing.,252
train,vto_logs.xlsx,Intelligent Flight Modes have not been enabled. Enable this option in Main Controller Settings if needed.,390
train,vto_logs.xlsx,Intelligent Flight Modes have not been enabled. Enable this option in Main Controller Settings if needed.,390
train,vto_logs.xlsx,Remote controller assisted takeoff initiated.,274
train,vto_logs.xlsx,Remote controller assisted takeoff initiated.,274
train,vto_logs.xlsx,Gimbal Yaw Limit Reached,202
train,vto_logs.xlsx,Gimbal Yaw Limit Reached,202
train,vto_logs.xlsx,Gimbal Yaw Limit Reached,202
train,vto_logs.xlsx,Home Point recorded. Return-to-Home Altitude : 98FT,12
train,vto_logs.xlsx,Remote controller assisted takeoff initiated.,274
train,vto_logs.xlsx,Home Point recorded. Return-to-Home Altitude : 98FT,12
train,vto_logs.xlsx,Propulsion output has been limited to ensure battery health.,411
train,vto_logs.xlsx,Aircraft is close to the Home Point. Initiating Return to Home will now trigger Auto Landing.,252
train,vto_logs.xlsx,Obstacle Sensing will be disabled when aircraft is landing. Fly with caution.,169
train,vto_logs.xlsx,Gimbal Pitch Limit Reached.,70
train,vto_logs.xlsx,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution.",265
train,vto_logs.xlsx,Taking Off.,528
train,vto_logs.xlsx,Return-to-Home Altitude : 65FT,531
train,vto_logs.xlsx,Cannot switch flight mode. Turn on 'Multiple Flight Modes' to enable Atti and Sport Modes,170
train,vto_logs.xlsx,Large Wind Velocity. Fly with caution.,108
train,vto_logs.xlsx,Large Wind Velocity. Fly with caution.,108
train,vto_logs.xlsx,Large Wind Velocity. Fly with caution.,108
train,vto_logs.xlsx,Large Wind Velocity. Fly with caution.,108
train,vto_logs.xlsx,Landing.,280
train,vto_logs.xlsx,Data Recorder File Index is 65.,532
train,vto_logs.xlsx,Taking off.,162
train,vto_logs.xlsx,RTH Altitude : 65FT.,115
train,vto_logs.xlsx,Home Point Updated.,166
train,vto_logs.xlsx,Cannot switch flight mode. Turn on 'Multiple Flight Modes' to enable Atti and Sport Modes.,170
train,vto_logs.xlsx,Cannot switch flight mode. Turn on 'Multiple Flight Modes' to enable Atti and Sport Modes.,170
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,Large Wind Velocity.,288
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,Large Wind Velocity.,288
train,vto_logs.xlsx,Large Wind Velocity.,288
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,Large Wind Velocity.,288
train,vto_logs.xlsx,Landing.,280
train,vto_logs.xlsx,Fly with caution and ensure the aircraft remains within your line of sight.,360
train,vto_logs.xlsx,Fly with caution and ensure the aircraft remains within your line of sight.,360
train,vto_logs.xlsx,Fly with caution and ensure the aircraft remains within your line of sight.,360
train,vto_logs.xlsx,Fly with caution and ensure the aircraft remains within your line of sight.,360
train,vto_logs.xlsx,Fly with caution and ensure the aircraft remains within your line of sight.,360
train,vto_logs.xlsx,Landing.,280
train,vto_logs.xlsx,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution.",265
train,vto_logs.xlsx,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution.",265
train,vto_logs.xlsx,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution.",265
train,vto_logs.xlsx,Mobile device version too old to support HD image transmission and the image transmission mode has been switch to normal mode.,205
train,vto_logs.xlsx,Home Point recorded. Return-to-Home Altitude : 98FT,12
train,vto_logs.xlsx,Strong Remote Controller Interference.,297
train,vto_logs.xlsx,"Braking now. Return sticks to midpoints, then continue flying.",7
train,vto_logs.xlsx,Strong Remote Controller Interference.,297
train,vto_logs.xlsx,Strong Remote Controller Interference.,297
train,vto_logs.xlsx,Strong Remote Controller Interference.,297
train,vto_logs.xlsx,Home Point recorded. Return-to-Home Altitude : 98FT,12
train,vto_logs.xlsx,Weak signal. Avoid blocking the antennas and keep the antennas parallel to and facing toward the aircraft during flight.,158
train,vto_logs.xlsx,Weak signal. Avoid blocking the antennas and keep the antennas parallel to and facing toward the aircraft during flight.,158
train,vto_logs.xlsx,Strong Remote Controller Interference.,297
train,vto_logs.xlsx,Data Recorder File Index is 12.,109
train,vto_logs.xlsx,Home Point Updated.,166
train,vto_logs.xlsx,Home Point recorded. Return-to-Home Altitude : 98FT.,12
train,vto_logs.xlsx,Strong Remote Controller Interference.,297
train,vto_logs.xlsx,"Braking now. Return sticks to midpoints, then continue flying.",7
train,vto_logs.xlsx,Strong Remote Controller Interference.,297
train,vto_logs.xlsx,Strong Remote Controller Interference.,297
train,vto_logs.xlsx,Strong Remote Controller Interference.,297
train,vto_logs.xlsx,Data Recorder File Index is 12.,109
train,vto_logs.xlsx,Home Point Updated.,166
train,vto_logs.xlsx,Home Point recorded. Return-to-Home Altitude : 98FT.,12
train,vto_logs.xlsx,Weak signal. Avoid blocking the antennas and keep the antennas parallel to and facing toward the aircraft during flight.,158
train,vto_logs.xlsx,Weak signal. Avoid blocking the antennas and keep the antennas parallel to and facing toward the aircraft during flight.,158
train,vto_logs.xlsx,Strong Remote Controller Interference.,297
train,vto_logs.xlsx,Home Point Recorded. RTH Altitude : 30m.,529
train,vto_logs.xlsx,Tap the screen lightly to focus.,81
train,vto_logs.xlsx,Mobile device CPU fully loaded. Related performance will be affected.,137
train,vto_logs.xlsx,Obstacle Avoided. Revise Flight Route,122
train,vto_logs.xlsx,Attitude is too large.,351
train,vto_logs.xlsx,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution.",265
train,vto_logs.xlsx,Home Point Recorded.,57
train,vto_logs.xlsx,Taking Off.,528
train,vto_logs.xlsx,Return-to-Home Altitude : 65FT,531
train,vto_logs.xlsx,Home Point Recorded.,57
train,vto_logs.xlsx,Large Wind Velocity. Fly with caution.,108
train,vto_logs.xlsx,Landing.,280
train,vto_logs.xlsx,Weak GPS signal. Aircraft is in Attitude mode and hovering may be unstable. Fly with caution.,432
train,vto_logs.xlsx,Tap the screen to focus.,81
train,vto_logs.xlsx,Obstacle Sensing will be disabled when aircraft is landing. Fly with caution.,169
train,vto_logs.xlsx,SD card write speed is too slow. Not suitable for shooting a 4K video.,156
train,vto_logs.xlsx,Maximum flight distance reached. Adjust the distance in MC Settings if required.,44
train,vto_logs.xlsx,Weak signal. Avoid blocking the antennas and keep the antennas parallel to and facing toward the aircraft during flight.,158
train,vto_logs.xlsx,High wind velocity. Ensure the aircraft remains within your line of sight and fly with caution.,43
train,vto_logs.xlsx,Maximum flight distance reached. Adjust the distance in MC Settings if required.,44
train,vto_logs.xlsx,Obstacle Sensing will be disabled when aircraft is landing. Fly with caution.,169
train,vto_logs.xlsx,Backward Obstacle Sensing is not functioning.,510
train,vto_logs.xlsx,Sensing system is blocked or too close to the obstacle.,230
train,vto_logs.xlsx,Weak GPS signal. Aircraft is in Attitude mode and hovering may be unstable. Fly with caution.,432
train,vto_logs.xlsx,Mobile device version too old to support HD image transmission and the image transmission mode has been switch to normal mode.,205
train,vto_logs.xlsx,Home Point recorded. Return-to-Home Altitude : 98FT,12
train,vto_logs.xlsx,Weak signal. Avoid blocking the antennas and keep the antennas parallel to and facing toward the aircraft during flight.,158
train,vto_logs.xlsx,Intelligent Flight Modes have not been enabled. Enable this option in Main Controller Settings if needed.,390
train,vto_logs.xlsx,Maximum flight distance reached. Adjust the distance in MC Settings if required.,44
train,vto_logs.xlsx,"To take off in non-P mode, toggle Flight Mode Switch to another mode and then toggle it back.",486
train,vto_logs.xlsx,Switched to P (Positioning)-mode.,499
train,vto_logs.xlsx,Switched to T (Tripod)-mode.,413
train,vto_logs.xlsx,Switched to P (Positioning)-mode.,499
train,vto_logs.xlsx,Switched to S (Sport)-mode.,475
train,vto_logs.xlsx,Weak signal. Avoid blocking the antennas and keep the antennas parallel to and facing toward the aircraft during flight.,158
train,vto_logs.xlsx,Data Recorder File Index is 46.,532
train,vto_logs.xlsx,RTH Altitude : 65FT.,115
train,vto_logs.xlsx,Taking off.,162
train,vto_logs.xlsx,Home Point Recorded.,57
train,vto_logs.xlsx,Home Point Updated.,166
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,Large Wind Velocity.,288
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,GPS Position Mismatch.,188
train,vto_logs.xlsx,Landing.,280
train,vto_logs.xlsx,Data Recorder File Index is 57.,109
train,vto_logs.xlsx,Home Point Updated.,166
train,vto_logs.xlsx,Obstacle Sensing will be disabled when aircraft is landing. Fly with caution.,169
train,vto_logs.xlsx,Maximum flight distance reached. Adjust the distance in MC Settings if required.,44
train,vto_logs.xlsx,Weak signal. Avoid blocking the antennas and keep the antennas parallel to and facing toward the aircraft during flight.,158
train,vto_logs.xlsx,High wind velocity. Ensure the aircraft remains within your line of sight and fly with caution.,43
train,vto_logs.xlsx,Maximum flight distance reached. Adjust the distance in MC Settings if required.,44
train,vto_logs.xlsx,High wind velocity. Ensure the aircraft remains within your line of sight and fly with caution.,43
train,vto_logs.xlsx,Data Recorder File Index is 45.,532
train,vto_logs.xlsx,Home Point Updated.,166
train,vto_logs.xlsx,Obstacle Sensing will be disabled when aircraft is landing. Fly with caution.,169
train,vto_logs.xlsx,Tap the screen to focus.,81
train,vto_logs.xlsx,Downlink Lost.,120
train,vto_logs.xlsx,Data Recorder File Index is 7.,109
train,vto_logs.xlsx,Home Point Updated.,166
train,vto_logs.xlsx,Home Point recorded. Return-to-Home Altitude : 98FT.,12
